tahun,merk,tipe,tipe_truncated,jenis_mobil,is_convertible,is_coupe,is_fastback,is_hatchback,is_mpv,is_pickup,is_suv,is_sedan,is_truck,is_van,is_wagon,transmisi,km,lokasi,penjual,harga_asli,harga_imputed,imputation_source,harga
2018,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,97500.0,Banten,Broker,206000000.0,False,,206000000.0
2020,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Banten,Broker,207000000.0,False,,207000000.0
2019,Hyundai,Santa Fe,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,Banten,Broker,355000000.0,False,,355000000.0
2019,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,Banten,Broker,359000000.0,False,,359000000.0
2023,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,22500.0,Banten,Broker,155000000.0,False,,155000000.0
2024,Mitsubishi,Fuso Canter FE74 HDS,False,Truck,0,0,0,0,0,0,0,0,1,0,0,Manual,32500.0,Jawa Barat,Dealer,440000000.0,False,,440000000.0
2021,Mitsubishi,Xpander Cross,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,17000.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,284012562.0
2016,Honda,CR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,97500.0,Jawa Timur,Dealer,220000000.0,False,,220000000.0
2017,Mazda,2,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,107500.0,Banten,Broker,166000000.0,False,,166000000.0
2023,Hyundai,Stargazer Prime,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,Banten,Dealer,185000000.0,False,,185000000.0
2022,Jeep,Wrangler,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,1750000000.0,False,,1750000000.0
2021,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,Banten,Broker,438000000.0,False,,438000000.0
2013,Honda,Freed,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,132500.0,DKI Jakarta,Dealer,135000000.0,False,,135000000.0
2019,Tesla,Model X 75D,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,1900000000.0,False,,1900000000.0
2024,Honda,Civic,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,471819265.0
2024,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,315000000.0,False,,315000000.0
2017,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,DKI Jakarta,Dealer,430000000.0,False,,430000000.0
2020,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Jawa Barat,Sales Agent,186000000.0,False,,186000000.0
2022,Hyundai,Creta Prime,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,240000000.0,False,,240000000.0
2011,Peugeot,207,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,90000000.0,False,,90000000.0
2024,Daihatsu,Sigra,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,22500.0,Jawa Barat,Sales Agent,117000000.0,False,,117000000.0
2022,Daihatsu,Xenia,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,32500.0,Jawa Barat,Sales Agent,180000000.0,False,,180000000.0
2022,Mercedes-Benz,S450L,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,2500.0,DKI Jakarta,Sales Agent,1850000000.0,False,,1850000000.0
2019,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,Jawa Barat,Sales Agent,372000000.0,False,,372000000.0
2018,Toyota,Voxy,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Jawa Barat,Sales Agent,255000000.0,False,,255000000.0
2024,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,17500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,471819265.0
2023,Mercedes-Benz,AMG A35 4MATIC,True,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,12500.0,DKI Jakarta,Dealer,695000000.0,False,,695000000.0
2021,Toyota,Sienta,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,37500.0,Jawa Barat,Sales Agent,195000000.0,False,,195000000.0
2020,Suzuki,Karimun Wagon R,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Manual,82500.0,Jawa Barat,Sales Agent,102000000.0,False,,102000000.0
2023,Toyota,Calya,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,42500.0,Jawa Barat,Sales Agent,148000000.0,False,,148000000.0
2023,BMW,218i,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Sales Agent,,True,mean_by_jenis_mobil,1459607628.0
2018,Daihatsu,Sigra,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,47500.0,Jawa Barat,Sales Agent,120000000.0,False,,120000000.0
2021,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,Jawa Barat,Sales Agent,453000000.0,False,,453000000.0
2020,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Jawa Barat,Sales Agent,186000000.0,False,,186000000.0
2023,Toyota,Kijang Innova Zenix G HV (Premium Color) M,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,47500.0,Jawa Barat,Sales Agent,360000000.0,False,,360000000.0
2021,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,Jawa Barat,Sales Agent,463000000.0,False,,463000000.0
2021,Toyota,Voxy,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,82500.0,Jawa Barat,Sales Agent,316000000.0,False,,316000000.0
2024,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,1152000000.0,False,,1152000000.0
2022,Toyota,Voxy,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,Jawa Barat,Sales Agent,370000000.0,False,,370000000.0
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,Jawa Barat,Sales Agent,258000000.0,False,,258000000.0
2021,BMW,X1,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,Jawa Timur,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
2022,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Jawa Barat,Sales Agent,390000000.0,False,,390000000.0
2016,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,Jawa Barat,Sales Agent,163000000.0,False,,163000000.0
2019,Honda,Odyssey,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,315000000.0,False,,315000000.0
2020,Honda,Brio,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,57500.0,Jawa Barat,Sales Agent,163000000.0,False,,163000000.0
2025,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,2500.0,DKI Jakarta,Private,,True,mean_by_jenis_mobil,284012562.0
2023,Mitsubishi,XFORCE Ultimate,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,Jawa Barat,Sales Agent,292000000.0,False,,292000000.0
2023,BMW,218i,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Sales Agent,545000000.0,False,,545000000.0
2024,BMW,735i M Sport,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,12500.0,Banten,Sales Agent,1859000000.0,False,,1859000000.0
2022,BMW,X7 xDrive40i Opulence,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,27500.0,Banten,Sales Agent,1529000000.0,False,,1529000000.0
2022,Toyota,Veloz Q (Non Premium Color),False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,Jawa Barat,Sales Agent,229000000.0,False,,229000000.0
2022,Toyota,Avanza,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,32500.0,Jawa Barat,Sales Agent,193000000.0,False,,193000000.0
2021,KIA,Sonet Premiere,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,Jawa Barat,Sales Agent,209000000.0,False,,209000000.0
2024,Hyundai,Stargazer X Prime,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,223000000.0,False,,223000000.0
2017,Volkswagen,Scirocco R,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,625000000.0,False,,625000000.0
2022,Toyota,Kijang Innova Zenix V (Non Premium Color),True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,62500.0,Jawa Barat,Sales Agent,351000000.0,False,,351000000.0
2022,Toyota,Avanza,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,97500.0,Jawa Barat,Sales Agent,187000000.0,False,,187000000.0
2019,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,DKI Jakarta,Sales Agent,206000000.0,False,,206000000.0
2019,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,Jawa Barat,Sales Agent,194000000.0,False,,194000000.0
2017,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,102500.0,Jawa Barat,Sales Agent,157000000.0,False,,157000000.0
2017,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2020,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,72500.0,Jawa Barat,Sales Agent,186000000.0,False,,186000000.0
2018,Suzuki,Ignis,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,DKI Jakarta,Sales Agent,128000000.0,False,,128000000.0
2022,Mazda,6,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,360000000.0,False,,360000000.0
2017,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,102500.0,Banten,Sales Agent,157000000.0,False,,157000000.0
2019,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,97500.0,Jawa Barat,Dealer,198000000.0,False,,198000000.0
2019,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,DKI Jakarta,Dealer,199000000.0,False,,199000000.0
2021,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,Jawa Barat,Sales Agent,229000000.0,False,,229000000.0
2021,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,67500.0,Banten,Broker,430000000.0,False,,430000000.0
2022,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,Banten,Sales Agent,197000000.0,False,,197000000.0
2024,Wuling,Binguo EV 410 Premium Range AC/DC,True,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,195000000.0,False,,195000000.0
2024,Wuling,Cloud EV 460KM,True,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,244000000.0,False,,244000000.0
2022,Wuling,Cortez,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,139000000.0,False,,139000000.0
2018,Mitsubishi,Pajero Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,Jawa Barat,Dealer,,True,mean_by_jenis_mobil,466564618.0
2023,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,Jawa Timur,Dealer,220000000.0,False,,220000000.0
2010,Suzuki,Grand Vitara,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,466564618.0
2023,Toyota,Agya,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,201503268.0
2023,Honda,WR-V RS,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,32500.0,Jawa Barat,Sales Agent,245000000.0,False,,245000000.0
2021,BMW,320i,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,82500.0,Banten,Dealer,441000000.0,False,,441000000.0
2024,Suzuki,Baleno,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,209000000.0,False,,209000000.0
2020,Hyundai,Kona,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2010,Mercedes-Benz,C300 Avantgarde,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,56000.0,Jawa Barat,Dealer,190000000.0,False,,190000000.0
2019,Toyota,Voxy,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,77500.0,Banten,Dealer,,True,mean_by_jenis_mobil,284012562.0
2023,Toyota,Kijang Innova Zenix V HV Modellista (Non P,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,406000000.0,False,,406000000.0
2023,Mitsubishi,XFORCE Ultimate,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Sales Agent,292000000.0,False,,292000000.0
2022,Daihatsu,Xenia,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,32500.0,Banten,Sales Agent,180000000.0,False,,180000000.0
2021,Daihatsu,Sirion,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,82500.0,Jawa Barat,Sales Agent,162000000.0,False,,162000000.0
2021,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,27500.0,Jawa Barat,Sales Agent,222000000.0,False,,222000000.0
2021,Hyundai,Palisade Signature,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,489000000.0,False,,489000000.0
2021,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,DKI Jakarta,Dealer,263000000.0,False,,263000000.0
2019,Nissan,Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,170000000.0,False,,170000000.0
2015,Nissan,Grand Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,97500.0,DKI Jakarta,Dealer,95000000.0,False,,95000000.0
2014,Nissan,Serena,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,122500.0,DKI Jakarta,Dealer,130000000.0,False,,130000000.0
2013,Mazda,2,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,142500.0,DKI Jakarta,Dealer,100000000.0,False,,100000000.0
2017,Nissan,Grand Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,92500.0,DKI Jakarta,Dealer,117000000.0,False,,117000000.0
2020,Wuling,Confero,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,117500.0,DKI Jakarta,Dealer,100000000.0,False,,100000000.0
2012,Mazda,2,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,117500.0,DKI Jakarta,Dealer,100000000.0,False,,100000000.0
2022,Honda,Mobilio,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,37500.0,Jawa Barat,Sales Agent,154000000.0,False,,154000000.0
2016,Toyota,Avanza,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,112500.0,DKI Jakarta,Dealer,120000000.0,False,,120000000.0
2011,Nissan,Grand Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,152500.0,DKI Jakarta,Dealer,80000000.0,False,,80000000.0
2018,Honda,Mobilio,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,135000000.0,False,,135000000.0
2021,Toyota,Raize GR Sport TSS (2 Tone),True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,190000000.0,False,,190000000.0
2021,Toyota,Raize GR Sport (2 Tone),True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,62500.0,DKI Jakarta,Dealer,190000000.0,False,,190000000.0
2019,Toyota,Calya,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,DKI Jakarta,Dealer,106000000.0,False,,106000000.0
2012,Honda,Freed,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,142500.0,DKI Jakarta,Dealer,110000000.0,False,,110000000.0
2016,Honda,Mobilio,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,122500.0,DKI Jakarta,Dealer,125000000.0,False,,125000000.0
2014,Nissan,Evalia,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,92500.0,DKI Jakarta,Dealer,80000000.0,False,,80000000.0
2016,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Manual,97500.0,DKI Jakarta,Dealer,123000000.0,False,,123000000.0
2015,Daihatsu,Gran Max,False,Van,0,0,0,0,0,0,0,0,0,1,0,Manual,137500.0,DKI Jakarta,Dealer,87000000.0,False,,87000000.0
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,Jawa Barat,Sales Agent,209000000.0,False,,209000000.0
2021,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Dealer,201000000.0,False,,201000000.0
2024,Mitsubishi,XFORCE Ultimate,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,2500.0,DKI Jakarta,Dealer,295000000.0,False,,295000000.0
2015,Mercedes-Benz,ML400,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,317000000.0,False,,317000000.0
2013,MINI,Cooper,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,22500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,201503268.0
2023,Toyota,Raize G (1 Tone),True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,57500.0,DKI Jakarta,Sales Agent,191000000.0,False,,191000000.0
2019,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,52500.0,Jawa Barat,Sales Agent,194000000.0,False,,194000000.0
2013,Nissan,March,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Manual,52500.0,DKI Jakarta,Dealer,69000000.0,False,,69000000.0
2023,Suzuki,Baleno,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,17500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,201503268.0
2014,Nissan,Grand Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,102500.0,Jawa Timur,Dealer,105000000.0,False,,105000000.0
2016,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,325000000.0,False,,325000000.0
2015,Toyota,Agya,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,201503268.0
2015,Ford,Fiesta,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,82500.0,DKI Jakarta,Dealer,118000000.0,False,,118000000.0
2021,Toyota,Kijang Innova,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,57500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2020,KIA,Picanto,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,62500.0,Jawa Timur,Dealer,170000000.0,False,,170000000.0
2020,Daihatsu,Gran Max,False,Van,0,0,0,0,0,0,0,0,0,1,0,Manual,102500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,237000000.0
2024,KIA,Grand Carnival Premiere 11 Seater,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,5000.0,DKI Jakarta,Dealer,775000000.0,False,,775000000.0
2018,KIA,Grand Sedona,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,284012562.0
2022,Jeep,Wrangler,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,1800000000.0,False,,1800000000.0
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,92500.0,Jawa Barat,Sales Agent,209000000.0,False,,209000000.0
2023,Wuling,Air EV Long Range + Charging Pile,True,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,123000000.0,False,,123000000.0
2020,Toyota,Sienta,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,37500.0,DKI Jakarta,Dealer,188000000.0,False,,188000000.0
2016,Mitsubishi,Outlander Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,72500.0,DKI Jakarta,Dealer,165000000.0,False,,165000000.0
2013,Nissan,Grand Livina,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,137500.0,Banten,Dealer,74000000.0,False,,74000000.0
2015,Mitsubishi,Outlander Sport,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,87500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2013,Toyota,Fortuner,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,117500.0,Jawa Barat,Dealer,219000000.0,False,,219000000.0
2022,Wuling,Air EV Standard Range,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,32500.0,DKI Jakarta,Private,,True,mean_by_jenis_mobil,201503268.0
2023,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,Jawa Barat,Sales Agent,234000000.0,False,,234000000.0
2022,Toyota,Avanza,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,DKI Jakarta,Sales Agent,204000000.0,False,,204000000.0
2012,Ferrari,California 30,False,Convertible,1,0,0,0,0,0,0,0,0,0,0,Automatic,12500.0,DKI Jakarta,Sales Agent,2600000000.0,False,,2600000000.0
2017,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,102500.0,Banten,Sales Agent,157000000.0,False,,157000000.0
2012,Mercedes-Benz,AMG C63,False,Coupe,0,1,0,0,0,0,0,0,0,0,0,Automatic,2500.0,DKI Jakarta,Sales Agent,4950000000.0,False,,4950000000.0
2024,BYD,M6 Superior 7 Seater,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,7500.0,DKI Jakarta,Dealer,325000000.0,False,,325000000.0
2023,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,27500.0,Jawa Barat,Sales Agent,258000000.0,False,,258000000.0
2023,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,29293.0,Jawa Barat,Sales Agent,258000000.0,False,,258000000.0
2023,Honda,BR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42689.0,Jawa Barat,Sales Agent,234000000.0,False,,234000000.0
2023,Honda,WR-V RS Honda Sensing,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,31744.0,Jawa Barat,Sales Agent,245000000.0,False,,245000000.0
2024,Toyota,Rush,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,17100.0,Jawa Barat,Sales Agent,260000000.0,False,,260000000.0
2021,KIA,Seltos,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,93005.0,Jawa Barat,Sales Agent,209000000.0,False,,209000000.0
2019,Mitsubishi,Xpander,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,51844.0,Jawa Barat,Sales Agent,194000000.0,False,,194000000.0
2020,Toyota,Corolla Cross Hybrid,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,52500.0,Jawa Barat,Dealer,310000000.0,False,,310000000.0
2023,Mitsubishi,XFORCE Ultimate,True,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,DKI Jakarta,Sales Agent,292000000.0,False,,292000000.0
2014,Mazda,CX-5,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,117500.0,Banten,Broker,145000000.0,False,,145000000.0
2021,Mazda,CX-9,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,42500.0,DKI Jakarta,Dealer,,True,mean_by_jenis_mobil,466564618.0
2021,Honda,HR-V,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,67500.0,DKI Jakarta,Dealer,227000000.0,False,,227000000.0
2022,Daihatsu,Xenia,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,67500.0,Banten,Dealer,181000000.0,False,,181000000.0
2024,Hyundai,Stargazer X Prime,True,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,225000000.0,False,,225000000.0
2024,Wuling,Cloud EV 460KM,True,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,27500.0,DKI Jakarta,Dealer,249000000.0,False,,249000000.0
2022,Toyota,Corolla Altis,False,Sedan,0,0,0,0,0,0,0,1,0,0,0,Automatic,27500.0,Jawa Barat,Dealer,287000000.0,False,,287000000.0
2015,Toyota,Harrier,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,40000.0,DKI Jakarta,Dealer,295000000.0,False,,295000000.0
2021,Suzuki,Baleno,False,Hatchback,0,0,0,1,0,0,0,0,0,0,0,Automatic,92500.0,Jawa Timur,Dealer,,True,mean_by_jenis_mobil,201503268.0
2020,Suzuki,Ertiga,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,73247.0,Jawa Barat,Sales Agent,186000000.0,False,,186000000.0
2023,Toyota,Alphard,False,MPV,0,0,0,0,1,0,0,0,0,0,0,Automatic,22500.0,DKI Jakarta,Dealer,925000000.0,False,,925000000.0
2023,Toyota,Yaris Cross S HV with GR Parts Aero Pkg SU,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,47500.0,Jawa Barat,Sales Agent,341000000.0,False,,341000000.0
2017,Daihatsu,Terios,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,77500.0,Jawa Timur,Dealer,160000000.0,False,,160000000.0
2023,Toyota,Kijang Innova Zenix Q HV TSS ( Premium Col,True,,0,0,0,0,0,0,0,0,0,0,0,Automatic,67500.0,Banten,Dealer,,False,,
2021,KIA,Sonet Premiere,False,SUV,0,0,0,0,0,0,1,0,0,0,0,Automatic,47500.0,Jawa Barat,Sales Agent,,True,mean_by_jenis_mobil,466564618.0
